split,path,label
train,train\16_扬州炒饭\16_000206.jpg,16
train,train\16_扬州炒饭\16_000527.jpg,16
train,train\16_扬州炒饭\16_000318.jpg,16
train,train\16_扬州炒饭\16_000051.jpg,16
train,train\16_扬州炒饭\16_000101.jpg,16
train,train\16_扬州炒饭\16_000748.jpg,16
train,train\16_扬州炒饭\16_000815.jpg,16
train,train\16_扬州炒饭\16_000640.jpg,16
train,train\16_扬州炒饭\16_000633.jpg,16
train,train\16_扬州炒饭\16_000141.jpg,16
train,train\16_扬州炒饭\16_000402.jpg,16
train,train\16_扬州炒饭\16_000097.jpg,16
train,train\16_扬州炒饭\16_000105.jpg,16
train,train\16_扬州炒饭\16_000137.jpg,16
train,train\16_扬州炒饭\16_000534.jpg,16
train,train\16_扬州炒饭\16_000284.jpg,16
train,train\16_扬州炒饭\16_000462.jpg,16
train,train\16_扬州炒饭\16_000331.jpg,16
train,train\16_扬州炒饭\16_000013.jpg,16
train,train\16_扬州炒饭\16_000189.jpg,16
train,train\16_扬州炒饭\16_000562.jpg,16
train,train\16_扬州炒饭\16_000677.jpg,16
train,train\16_扬州炒饭\16_000113.jpg,16
train,train\16_扬州炒饭\16_000531.jpg,16
train,train\16_扬州炒饭\16_000268.jpg,16
train,train\16_扬州炒饭\16_000164.jpg,16
train,train\16_扬州炒饭\16_000014.jpg,16
train,train\16_扬州炒饭\16_000864.jpg,16
train,train\16_扬州炒饭\16_000005.jpg,16
train,train\16_扬州炒饭\16_000905.jpg,16
train,train\16_扬州炒饭\16_000346.jpg,16
train,train\16_扬州炒饭\16_000598.jpg,16
train,train\16_扬州炒饭\16_000412.jpg,16
train,train\16_扬州炒饭\16_000899.jpg,16
train,train\16_扬州炒饭\16_000420.jpg,16
train,train\16_扬州炒饭\16_000096.jpg,16
train,train\16_扬州炒饭\16_000818.jpg,16
train,train\16_扬州炒饭\16_000467.jpg,16
train,train\16_扬州炒饭\16_000493.jpg,16
train,train\16_扬州炒饭\16_000288.jpg,16
train,train\16_扬州炒饭\16_000099.jpg,16
train,train\16_扬州炒饭\16_000923.jpg,16
train,train\16_扬州炒饭\16_000160.jpg,16
train,train\16_扬州炒饭\16_000074.jpg,16
train,train\16_扬州炒饭\16_000400.jpg,16
train,train\16_扬州炒饭\16_000744.jpg,16
train,train\16_扬州炒饭\16_000101.jpg,16
train,train\16_扬州炒饭\16_000015.jpg,16
train,train\16_扬州炒饭\16_000058.jpg,16
train,train\17_炸酱面\17_000250.jpg,17
train,train\17_炸酱面\17_000032.jpg,17
train,train\17_炸酱面\17_000922.jpg,17
train,train\17_炸酱面\17_000581.jpg,17
train,train\17_炸酱面\17_000367.jpg,17
train,train\17_炸酱面\17_000070.jpg,17
train,train\17_炸酱面\17_000069.jpg,17
train,train\17_炸酱面\17_000342.jpg,17
train,train\17_炸酱面\17_000603.jpg,17
train,train\17_炸酱面\17_000600.jpg,17
train,train\17_炸酱面\17_000434.jpg,17
train,train\17_炸酱面\17_000913.jpg,17
train,train\17_炸酱面\17_000757.jpg,17
train,train\17_炸酱面\17_000921.jpg,17
train,train\17_炸酱面\17_000364.jpg,17
train,train\17_炸酱面\17_000366.jpg,17
train,train\17_炸酱面\17_000795.jpg,17
train,train\17_炸酱面\17_000061.jpg,17
train,train\17_炸酱面\17_000727.jpg,17
train,train\17_炸酱面\17_000427.jpg,17
train,train\17_炸酱面\17_000709.jpg,17
train,train\17_炸酱面\17_000124.jpg,17
train,train\17_炸酱面\17_000341.jpg,17
train,train\17_炸酱面\17_000798.jpg,17
train,train\17_炸酱面\17_000354.jpg,17
train,train\17_炸酱面\17_000165.jpg,17
train,train\17_炸酱面\17_000002.jpg,17
train,train\17_炸酱面\17_000086.jpg,17
train,train\17_炸酱面\17_000758.jpg,17
train,train\17_炸酱面\17_000112.jpg,17
train,train\17_炸酱面\17_000495.jpg,17
train,train\17_炸酱面\17_000053.jpg,17
train,train\17_炸酱面\17_000331.jpg,17
train,train\17_炸酱面\17_000243.jpg,17
train,train\17_炸酱面\17_000093.jpg,17
train,train\17_炸酱面\17_000116.jpg,17
train,train\17_炸酱面\17_000607.jpg,17
train,train\17_炸酱面\17_000692.jpg,17
train,train\17_炸酱面\17_000190.jpg,17
train,train\17_炸酱面\17_000629.jpg,17
train,train\17_炸酱面\17_000105.jpg,17
train,train\17_炸酱面\17_000358.jpg,17
train,train\17_炸酱面\17_000812.jpg,17
train,train\17_炸酱面\17_000597.jpg,17
train,train\17_炸酱面\17_000325.jpg,17
train,train\17_炸酱面\17_000278.jpg,17
train,train\17_炸酱面\17_000307.jpg,17
train,train\17_炸酱面\17_000290.jpg,17
train,train\17_炸酱面\17_000662.jpg,17
train,train\17_炸酱面\17_000443.jpg,17
train,train\17_炸酱面\17_000407.jpg,17
train,train\17_炸酱面\17_000132.jpg,17
train,train\17_炸酱面\17_000060.jpg,17
train,train\17_炸酱面\17_000440.jpg,17
train,train\17_炸酱面\17_000763.jpg,17
train,train\17_炸酱面\17_000875.jpg,17
train,train\17_炸酱面\17_000671.jpg,17
train,train\17_炸酱面\17_000905.jpg,17
train,train\17_炸酱面\17_000788.jpg,17
train,train\17_炸酱面\17_000136.jpg,17
train,train\17_炸酱面\17_000575.jpg,17
train,train\17_炸酱面\17_000498.jpg,17
train,train\17_炸酱面\17_000647.jpg,17
train,train\17_炸酱面\17_000868.jpg,17
train,train\17_炸酱面\17_000669.jpg,17
train,train\17_炸酱面\17_000917.jpg,17
train,train\17_炸酱面\17_000076.jpg,17
train,train\17_炸酱面\17_000687.jpg,17
train,train\17_炸酱面\17_000178.jpg,17
train,train\17_炸酱面\17_000526.jpg,17
train,train\18_葱爆羊肉\18_000334.jpg,18
train,train\18_葱爆羊肉\18_000516.jpg,18
train,train\18_葱爆羊肉\18_000190.jpg,18
train,train\18_葱爆羊肉\18_000227.jpg,18
train,train\18_葱爆羊肉\18_000498.jpg,18
train,train\18_葱爆羊肉\18_000047.jpg,18
train,train\18_葱爆羊肉\18_000028.jpg,18
train,train\18_葱爆羊肉\18_000043.jpg,18
train,train\18_葱爆羊肉\18_000064.jpg,18
train,train\18_葱爆羊肉\18_000005.jpg,18
train,train\18_葱爆羊肉\18_000041.jpg,18
train,train\18_葱爆羊肉\18_000075.jpg,18
train,train\18_葱爆羊肉\18_000151.jpg,18
train,train\18_葱爆羊肉\18_000323.jpg,18
train,train\18_葱爆羊肉\18_000353.jpg,18
train,train\18_葱爆羊肉\18_000161.jpg,18
train,train\18_葱爆羊肉\18_000361.jpg,18
train,train\18_葱爆羊肉\18_000070.jpg,18
train,train\18_葱爆羊肉\18_000381.jpg,18
train,train\18_葱爆羊肉\18_000510.jpg,18
train,train\18_葱爆羊肉\18_000069.jpg,18
train,train\18_葱爆羊肉\18_000478.jpg,18
train,train\18_葱爆羊肉\18_000035.jpg,18
train,train\18_葱爆羊肉\18_000185.jpg,18
train,train\18_葱爆羊肉\18_000102.jpg,18
train,train\18_葱爆羊肉\18_000015.jpg,18
train,train\18_葱爆羊肉\18_000014.jpg,18
train,train\18_葱爆羊肉\18_000228.jpg,18
train,train\18_葱爆羊肉\18_000031.jpg,18
train,train\18_葱爆羊肉\18_000007.jpg,18
train,train\18_葱爆羊肉\18_000000.jpg,18
train,train\18_葱爆羊肉\18_000119.jpg,18
train,train\18_葱爆羊肉\18_000130.jpg,18
train,train\18_葱爆羊肉\18_000138.jpg,18
train,train\18_葱爆羊肉\18_000278.jpg,18
train,train\18_葱爆羊肉\18_000379.jpg,18
train,train\18_葱爆羊肉\18_000322.jpg,18
train,train\18_葱爆羊肉\18_000159.jpg,18
train,train\18_葱爆羊肉\18_000097.jpg,18
train,train\18_葱爆羊肉\18_000486.jpg,18
train,train\18_葱爆羊肉\18_000168.jpg,18
train,train\18_葱爆羊肉\18_000315.jpg,18
train,train\18_葱爆羊肉\18_000483.jpg,18
train,train\18_葱爆羊肉\18_000020.jpg,18
train,train\18_葱爆羊肉\18_000245.jpg,18
train,train\18_葱爆羊肉\18_000358.jpg,18
train,train\18_葱爆羊肉\18_000054.jpg,18
train,train\18_葱爆羊肉\18_000307.jpg,18
train,train\18_葱爆羊肉\18_000035.jpg,18
train,train\18_葱爆羊肉\18_000449.jpg,18
train,train\18_葱爆羊肉\18_000447.jpg,18
train,train\18_葱爆羊肉\18_000009.jpg,18
train,train\18_葱爆羊肉\18_000203.jpg,18
train,train\18_葱爆羊肉\18_000332.jpg,18
train,train\18_葱爆羊肉\18_000012.jpg,18
train,train\18_葱爆羊肉\18_000021.jpg,18
train,train\18_葱爆羊肉\18_000482.jpg,18
train,train\18_葱爆羊肉\18_000309.jpg,18
train,train\18_葱爆羊肉\18_000223.jpg,18
train,train\18_葱爆羊肉\18_000115.jpg,18
train,train\18_葱爆羊肉\18_000111.jpg,18
train,train\18_葱爆羊肉\18_000437.jpg,18
train,train\18_葱爆羊肉\18_000310.jpg,18
train,train\18_葱爆羊肉\18_000194.jpg,18
train,train\18_葱爆羊肉\18_000202.jpg,18
train,train\18_葱爆羊肉\18_000149.jpg,18
train,train\18_葱爆羊肉\18_000092.jpg,18
train,train\18_葱爆羊肉\18_000325.jpg,18
train,train\18_葱爆羊肉\18_000017.jpg,18
train,train\18_葱爆羊肉\18_000208.jpg,18
train,train\19_香辣小龙虾\19_000072.jpg,19
train,train\19_香辣小龙虾\19_000343.jpg,19
train,train\19_香辣小龙虾\19_000933.jpg,19
train,train\19_香辣小龙虾\19_000575.jpg,19
train,train\19_香辣小龙虾\19_000734.jpg,19
train,train\19_香辣小龙虾\19_000348.jpg,19
train,train\19_香辣小龙虾\19_000251.jpg,19
train,train\19_香辣小龙虾\19_000329.jpg,19
train,train\19_香辣小龙虾\19_000429.jpg,19
train,train\19_香辣小龙虾\19_000030.jpg,19
train,train\19_香辣小龙虾\19_000626.jpg,19
train,train\19_香辣小龙虾\19_000100.jpg,19
train,train\19_香辣小龙虾\19_000107.jpg,19
train,train\19_香辣小龙虾\19_000901.jpg,19
train,train\19_香辣小龙虾\19_000600.jpg,19
train,train\19_香辣小龙虾\19_000698.jpg,19
train,train\19_香辣小龙虾\19_000197.jpg,19
train,train\19_香辣小龙虾\19_000477.jpg,19
train,train\19_香辣小龙虾\19_000006.jpg,19
train,train\19_香辣小龙虾\19_000879.jpg,19
train,train\19_香辣小龙虾\19_000158.jpg,19
train,train\19_香辣小龙虾\19_000465.jpg,19
train,train\19_香辣小龙虾\19_000054.jpg,19
train,train\19_香辣小龙虾\19_000105.jpg,19
train,train\19_香辣小龙虾\19_000538.jpg,19
train,train\19_香辣小龙虾\19_000298.jpg,19
train,train\19_香辣小龙虾\19_000923.jpg,19
train,train\19_香辣小龙虾\19_000103.jpg,19
train,train\19_香辣小龙虾\19_000719.jpg,19
train,train\19_香辣小龙虾\19_000581.jpg,19
train,train\19_香辣小龙虾\19_000876.jpg,19
train,train\19_香辣小龙虾\19_000524.jpg,19
train,train\19_香辣小龙虾\19_000810.jpg,19
train,train\19_香辣小龙虾\19_000643.jpg,19
train,train\19_香辣小龙虾\19_000522.jpg,19
train,train\19_香辣小龙虾\19_000461.jpg,19
train,train\19_香辣小龙虾\19_000302.jpg,19
train,train\19_香辣小龙虾\19_000755.jpg,19
train,train\19_香辣小龙虾\19_000440.jpg,19
train,train\19_香辣小龙虾\19_000335.jpg,19
train,train\19_香辣小龙虾\19_000638.jpg,19
train,train\19_香辣小龙虾\19_000038.jpg,19
train,train\19_香辣小龙虾\19_000853.jpg,19
train,train\19_香辣小龙虾\19_000328.jpg,19
train,train\19_香辣小龙虾\19_000355.jpg,19
train,train\19_香辣小龙虾\19_000770.jpg,19
train,train\19_香辣小龙虾\19_000359.jpg,19
train,train\19_香辣小龙虾\19_000286.jpg,19
train,train\19_香辣小龙虾\19_000411.jpg,19
train,train\19_香辣小龙虾\19_000560.jpg,19
train,train\19_香辣小龙虾\19_000070.jpg,19
train,train\19_香辣小龙虾\19_000869.jpg,19
train,train\19_香辣小龙虾\19_000076.jpg,19
train,train\19_香辣小龙虾\19_000188.jpg,19
train,train\19_香辣小龙虾\19_000018.jpg,19
train,train\19_香辣小龙虾\19_000635.jpg,19
train,train\19_香辣小龙虾\19_000041.jpg,19
train,train\19_香辣小龙虾\19_000489.jpg,19
train,train\19_香辣小龙虾\19_000166.jpg,19
train,train\19_香辣小龙虾\19_000725.jpg,19
train,train\19_香辣小龙虾\19_000688.jpg,19
train,train\19_香辣小龙虾\19_000857.jpg,19
train,train\19_香辣小龙虾\19_000723.jpg,19
train,train\19_香辣小龙虾\19_000381.jpg,19
train,train\19_香辣小龙虾\19_000040.jpg,19
train,train\19_香辣小龙虾\19_000325.jpg,19
train,train\19_香辣小龙虾\19_000144.jpg,19
train,train\19_香辣小龙虾\19_000231.jpg,19
train,train\19_香辣小龙虾\19_000326.jpg,19
train,train\19_香辣小龙虾\19_000149.jpg,19
